33,5,20,22,43
22,45,31,29,42
13,24,16,40,10
11,27,45,40,29
43,10,44,45,33
14,45,29,16,26
14,31,42,39,37
25,6,40,23,29
40,23,19,39,3
40,7,25,8,18
26,28,15,43,13
33,19,32,10,34
43,19,14,17,13
2,27,39,25,20
36,44,25,40,18
45,19,25,5,8
28,33,35,27,21
19,24,29,17,35
13,19,5,18,37
2,41,27,12,36
30,34,19,43,18
6,27,14,3,12
12,19,18,25,22
32,10,9,12,20
20,43,29,41,44
38,4,18,16,24
29,36,7,3,25
27,21,34,32,41
34,40,26,15,36
42,28,41,26,15
19,34,10,24,45
31,26,19,14,44
37,1,5,23,20
40,13,14,37,5
24,32,6,2,4
26,22,37,25,29
15,31,28,10,9
24,18,25,28,39
22,40,17,8,36
37,24,13,23,28
24,17,15,14,9
17,37,20,36,2
2,32,22,13,15
4,37,3,20,27
26,1,34,35,15
25,41,18,45,3
37,20,13,36,21
30,13,1,12,38
35,5,9,14,33
32,18,37,24,22
7,6,16,45,35
27,39,30,18,22
40,23,2,17,29
23,34,20,41,18
38,36,42,11,10
1,42,41,28,37
24,20,23,35,38
15,36,23,2,37
34,38,1,29,27
1,9,21,11,20
16,2,22,32,29
24,26,33,5,7
25,1,28,19,43
3,40,4,38,11
11,35,36,16,7
23,44,5,1,33
26,10,42,4,1
18,9,20,29,37
4,18,2,16,41
26,16,11,15,29
41,28,5,10,27
1,37,12,38,30
1,11,16,7,33
44,8,7,35,39
26,29,8,7,17
17,22,12,7,36
12,45,3,34,40
15,41,10,6,40
45,14,9,42,23
20,44,36,41,8
36,7,31,13,23
8,36,1,15,42
40,27,11,24,33
14,39,31,15,42
21,42,5,9,20
45,39,18,44,41
1,37,17,35,2
34,4,36,20,16
18,31,10,42,11
39,10,12,45,3
27,28,39,45,9
23,27,19,13,12
19,29,17,35,16
29,32,36,13,5
27,2,32,41,1
8,1,15,14,44
3,16,31,10,12
41,25,35,26,27
12,25,27,44,1
29,28,3,26,2
45,23,6,29,13
14,40,12,20,3
45,29,41,24,40
14,11,35,19,25
41,34,13,43,7
9,43,3,4,16
27,17,25,7,23
31,32,14,18,26
30,18,1,27,41
11,24,22,30,36
17,25,36,22,42
43,14,19,11,5
36,20,21,2,23
32,11,36,26,14
39,16,31,18,17
11,23,38,7,18
26,21,40,15,31
44,39,14,19,29
32,39,43,31,28
43,14,25,19,39
21,39,41,17,23
3,36,13,42,45
21,3,16,23,28
14,19,17,33,16
14,39,5,9,23
14,29,39,3,45
16,31,41,32,26
2,34,41,32,15
13,1,9,19,5
38,21,33,25,35
22,13,29,25,9
1,9,20,44,5
7,13,28,29,39
32,37,23,44,24
44,34,40,41,25
23,35,40,15,10
39,16,27,17,19
26,35,25,12,44
19,25,23,14,42
4,13,39,19,15
15,45,31,19,44
41,38,16,1,20
19,12,37,27,17
15,18,29,12,39
43,38,14,19,23
27,14,31,30,34
18,8,28,21,36
13,34,38,17,4
20,23,30,19,41
40,35,24,21,22
15,3,38,32,19
31,11,22,2,28
32,6,19,30,27
3,40,15,19,45
7,14,31,44,18
31,18,42,30,2
5,37,42,11,6
18,6,28,23,35
10,31,11,44,36
24,6,23,2,42
32,18,12,5,20
