6,28,34,7,20,6
22,37,5,2,17,6
39,32,38,34,17,4
28,17,24,21,30,10
1,39,44,32,37,12
30,33,18,35,34,3
38,39,4,12,10,4
42,25,31,9,44,18
18,10,5,6,15,20
37,44,3,43,23,14
18,44,14,43,28,13
1,21,27,3,18,11
2,11,6,36,34,5
7,10,43,8,4,10
25,5,44,24,30,3
34,28,30,22,4,1
21,11,19,27,2,17
16,25,23,30,4,9
30,39,8,44,40,16
21,27,41,25,34,2
36,25,16,19,17,1
13,20,42,6,35,11
14,30,23,22,41,15
34,17,44,33,21,5
4,30,2,20,24,11
5,23,22,42,32,2
30,20,34,37,32,1
21,3,31,1,25,6
39,23,16,9,3,1
4,26,39,12,38,20
22,6,28,9,18,13
5,24,18,4,26,13
15,20,8,22,9,11
38,20,25,10,1,16
35,15,17,41,44,5
8,7,29,26,15,19
19,40,29,13,43,3
44,15,6,25,10,13
27,31,15,20,37,6
31,35,4,45,36,7
10,7,17,37,21,5
18,27,28,34,37,12
16,39,26,34,19,12
42,41,43,38,19,12
14,30,41,26,43,8
38,1,10,26,36,14
38,12,1,43,31,1
31,19,18,37,16,6
35,28,40,38,31,10
10,16,19,6,35,6
41,40,12,27,15,10
22,13,10,36,1,20
38,39,36,26,21,7
13,42,19,18,8,17
45,24,10,26,16,6
15,27,12,23,8,16
6,29,27,44,31,16
39,29,9,30,36,12
2,37,6,33,28,4
11,24,27,30,40,5
39,7,23,45,17,19
35,17,43,4,7,16
23,43,16,22,26,11
19,18,35,15,26,15
9,22,13,39,33,20
36,28,1,45,31,3
36,6,43,42,28,12
15,23,9,10,13,3
16,9,37,44,32,19
21,43,31,5,22,17
2,11,31,34,7,18
9,13,18,6,35,1
6,22,29,45,35,16
15,27,1,12,9,3
17,45,5,1,13,6
2,35,32,37,38,16
28,38,37,3,11,6
1,22,36,34,29,2
18,37,43,21,35,19
10,37,44,28,31,3
26,35,24,2,17,20
43,26,5,20,6,6
7,15,40,16,42,20
36,23,28,37,29,17
34,2,7,12,9,19
14,5,7,29,10,14
40,3,26,23,4,11
10,12,37,30,45,5
41,26,39,21,43,3
20,18,23,24,41,8
13,8,41,39,2,1
45,17,29,2,9,20
35,24,36,42,12,17
27,8,41,44,10,17
14,29,6,4,32,7
17,27,34,42,2,9
29,18,17,32,21,20
1,12,15,4,26,19
34,8,4,32,44,8
25,23,19,44,20,2
36,18,10,11,40,16
20,19,5,39,23,4
40,22,41,26,11,13
44,1,9,28,22,7
14,11,4,22,27,3
20,44,28,2,26,16
27,39,7,24,8,3
32,24,1,4,6,20
42,27,45,38,9,14
12,16,14,36,37,2
34,35,16,1,13,19
1,28,7,34,33,16
16,10,13,6,44,14
2,19,13,10,3,12
44,6,37,35,3,8
17,44,43,33,4,6
24,30,26,2,37,11
7,22,28,43,18,2
32,35,40,31,24,19
31,32,29,3,39,20
29,24,17,4,34,11
45,41,16,23,28,17
11,39,28,3,22,5
33,14,38,36,32,3
44,43,22,36,5,2
29,2,20,38,34,8
41,34,45,14,43,14
17,7,28,15,13,3
40,16,37,32,33,13
31,28,44,15,4,12
11,43,45,32,7,20
28,34,22,12,25,8
19,10,21,2,32,8
42,1,32,28,23,7
36,35,7,43,28,11
35,16,29,15,20,11
41,38,45,11,1,13
29,40,39,21,33,18
29,4,21,20,31,17
32,40,37,10,5,15
10,14,36,26,27,16
6,15,4,5,10,2
10,36,7,12,9,9
43,35,30,41,37,8
38,27,8,17,41,6
18,8,3,36,32,19
24,12,11,9,20,8
26,39,8,3,44,6
25,13,22,37,7,13
24,2,13,43,33,14
16,39,6,44,32,11
31,4,1,3,33,2
40,8,34,26,24,19
3,13,43,28,38,11
21,38,37,18,17,6
3,39,26,12,43,16
26,7,10,18,39,3
21,10,38,17,2,16
21,18,8,33,29,4
44,45,21,10,13,1
26,5,9,3,8,4
41,8,11,25,14,14
5,10,3,43,25,20
14,8,33,41,32,7
38,10,14,12,16,12
37,25,39,26,32,6
41,30,2,45,9,17
37,2,11,3,9,12
7,13,19,5,9,18
40,11,43,34,31,9
20,29,30,33,22,13
15,4,11,34,7,18
40,1,8,21,6,18
10,11,43,13,26,13
5,34,13,41,24,3
32,43,9,16,44,12
36,10,35,38,17,4
44,25,4,26,11,9
2,6,14,36,32,6
6,18,33,2,12,1
8,33,45,2,6,14
13,10,36,4,37,9
8,27,2,41,25,20
17,8,10,12,9,3
45,5,8,28,41,6
6,18,2,41,23,4
38,32,11,31,4,14
34,7,22,4,31,10
1,29,33,16,23,5
14,43,10,31,32,16
34,8,39,12,30,15
11,13,21,3,34,6
28,43,14,6,37,8
42,24,29,41,9,7
45,31,12,34,42,7
2,41,32,25,15,19
24,45,2,14,9,8
38,34,42,43,23,7
20,12,18,45,3,5
8,33,7,26,45,7
33,21,12,16,45,9
31,35,39,45,10,3
18,29,7,35,6,9
22,40,13,45,37,10
10,19,8,45,4,9
41,45,39,35,1,10
15,6,17,18,19,8
18,13,27,15,1,14
4,31,16,21,43,17
29,7,22,33,21,5
33,23,25,37,16,8
3,42,43,30,37,10
4,14,35,7,39,17
38,3,15,27,33,12
22,6,25,14,32,20
43,27,34,33,8,13
8,3,24,43,29,13
17,42,20,1,19,3
44,42,12,9,38,14
37,12,41,34,5,1
2,27,40,8,11,4
1,13,14,40,6,4
13,42,33,23,11,1
35,7,11,39,44,5
29,36,7,23,4,15
6,34,21,7,1,1
29,35,39,6,17,11
22,4,17,19,43,18
25,38,8,16,42,3
3,11,41,31,7,10
35,30,1,7,13,6
31,29,18,14,19,7
40,19,6,5,18,13
26,4,5,15,32,13
43,19,33,37,21,1
45,39,35,10,11,14
21,29,4,22,31,2
12,43,31,30,9,4
3,9,13,45,4,3
42,22,7,32,5,3
3,33,31,22,12,7
13,20,10,40,33,8
6,27,37,28,15,18
5,35,17,42,7,5
28,24,12,43,8,10
22,11,27,33,14,2
33,11,31,13,25,5
3,7,14,30,26,13
29,16,37,41,17,1
34,25,40,24,5,20
18,26,13,17,19,13
4,8,17,21,39,19
2,45,38,28,26,14
15,13,23,27,30,4
23,45,19,38,20,6
26,44,17,18,19,8
6,32,25,34,43,13
21,33,12,24,10,10
25,43,5,36,33,4
5,25,38,30,16,2
1,10,28,16,14,16
32,28,13,19,45,9
12,2,17,22,41,10
42,14,11,1,5,10
3,10,18,13,21,14
21,26,38,27,23,6
26,33,3,20,18,5
27,11,38,44,7,12
4,41,22,9,44,17
4,33,40,5,24,18
7,23,39,35,18,16
33,6,3,43,26,9
32,22,28,5,17,9
15,7,32,38,30,18
31,5,32,7,16,12
20,29,44,37,45,15
20,41,12,40,7,6
30,19,37,39,6,9
36,28,1,14,3,2
34,5,28,39,22,5
26,37,36,13,31,16
26,24,27,33,17,1
35,1,14,21,23,3
44,29,17,36,14,2
25,40,24,43,4,11
27,44,21,2,31,7
26,11,38,32,16,8
9,4,31,19,15,8
17,23,4,43,2,6
18,10,11,17,44,17
8,22,27,23,38,7
2,39,22,5,7,15
17,19,36,30,38,9
29,27,12,40,31,10
9,31,6,13,28,4
25,24,15,18,8,15
13,2,12,5,11,10
38,8,2,27,44,11
44,14,23,25,24,5
7,42,9,4,45,17
25,31,22,20,28,20
16,42,30,5,27,5
28,34,11,41,19,4
38,20,21,18,16,10
13,29,27,41,14,19
20,27,22,32,5,4
22,31,35,37,39,11
18,36,5,34,25,2
29,6,19,16,17,18
31,12,21,30,37,1
7,24,22,31,25,16
2,16,32,22,11,20
13,11,41,32,23,19
15,11,42,17,20,18
33,37,19,12,25,11
44,20,21,2,31,3
37,21,18,36,26,11
13,35,34,38,18,11
19,17,27,29,16,13
27,16,25,21,8,7
20,37,10,33,38,10
18,37,44,21,34,7
21,16,23,36,37,13
12,9,5,27,43,11
2,26,32,27,34,2
9,18,33,13,24,14
30,14,24,21,12,6
17,22,12,27,21,8
3,4,21,36,40,9
10,27,42,2,22,6
26,43,30,29,25,8
20,2,18,15,33,15
32,38,42,26,40,18
32,19,2,10,24,12
18,32,8,37,2,19
34,38,43,12,35,15
39,32,9,16,13,1
41,11,21,40,20,10
20,18,17,21,1,17
38,13,28,35,32,2
17,41,8,45,14,4
8,17,6,26,45,14
12,17,26,24,5,19
19,16,18,34,22,16
4,35,39,13,29,10
2,32,28,42,18,3
10,11,13,31,40,13
23,21,40,9,36,16
39,38,10,33,37,10
21,18,34,15,16,9
37,21,26,7,18,11
16,28,17,13,43,1
25,31,7,27,36,10
28,7,34,4,30,12
5,36,26,10,7,8
8,18,42,22,39,4
36,23,8,12,24,2
45,8,32,34,18,6
34,6,14,13,38,19
9,23,41,31,11,20
26,33,34,6,27,20
19,33,29,34,37,18
32,13,5,36,22,16
30,20,27,40,29,20
5,12,20,23,45,3
11,4,31,18,32,7
2,3,17,24,25,2
7,28,37,34,43,18
26,39,9,13,18,4
24,27,2,11,44,5
37,40,39,35,36,12
4,2,45,9,23,6
9,5,36,44,32,11
9,45,2,33,20,5
26,18,34,36,38,11
23,26,40,37,43,10
4,8,2,13,6,9
8,37,13,22,19,19
1,9,41,19,13,14
26,8,34,27,15,19
11,42,20,30,40,7
30,11,35,13,33,4
14,18,35,7,5,7
16,20,4,19,29,4
10,12,27,19,7,17
11,25,26,40,17,9
24,34,33,45,37,10
24,16,37,40,20,17
30,19,11,21,37,3
6,5,29,22,8,7
10,38,32,17,39,8
38,15,41,25,12,16
7,24,15,6,29,6
30,23,22,18,35,8
29,34,41,44,40,1
38,39,24,40,29,20
33,9,3,8,21,2
36,23,42,28,32,1
12,7,24,3,31,12
8,29,16,38,28,12
29,5,34,40,20,1
19,30,31,29,5,19
42,31,38,23,17,6
16,37,40,6,1,13
37,29,8,40,28,11
12,40,28,27,18,2
13,40,17,12,36,2
27,35,19,4,5,5
4,7,16,29,32,16
30,10,24,31,15,3
21,37,19,44,45,10
34,1,7,30,22,4
11,39,37,6,25,17
19,7,29,43,27,10
10,36,4,29,5,12
30,23,10,35,34,16
42,1,33,5,44,5
14,33,41,10,7,18
12,21,17,33,6,6
33,20,15,8,16,6
13,21,5,8,36,2
37,5,33,20,35,2
1,4,44,28,34,9
9,35,33,12,2,16
2,33,28,42,18,12
23,3,12,7,41,20
25,19,30,24,42,20
6,25,40,19,38,2
7,26,10,44,14,16
14,44,2,10,30,13
39,19,40,7,10,13
2,24,8,42,35,15
11,21,27,38,19,6
8,17,20,31,5,5
31,35,19,14,25,12
26,35,24,38,17,3
29,14,12,23,6,3
40,34,41,5,27,9
20,11,32,2,42,16
26,6,39,28,44,1
26,19,38,10,18,7
28,34,7,12,1,5
33,8,31,39,23,15
7,17,24,22,25,8
12,10,23,11,5,2
5,17,34,24,21,9
5,35,43,29,13,12
2,16,31,19,43,9
23,35,20,2,16,5
13,41,21,9,26,6
41,23,39,3,38,2
24,16,7,41,40,6
26,22,17,4,5,4
17,42,6,15,1,20
34,29,18,33,36,13
15,7,23,34,40,13
25,22,28,5,23,8
21,3,6,35,5,11
6,18,22,36,24,14
43,18,17,8,19,16
37,16,11,14,43,14
15,36,21,25,8,8
9,16,12,6,3,18
27,8,21,29,4,6
41,31,8,20,42,5
45,2,21,35,44,15
36,25,18,34,4,3
9,16,29,12,27,6
33,5,20,22,43,6
22,45,31,29,42,2
13,24,16,40,10,8
11,27,45,40,29,14
43,10,44,45,33,10
14,45,29,16,26,9
14,31,42,39,37,11
25,6,40,23,29,13
40,23,19,39,3,16
40,7,25,8,18,6
26,28,15,43,13,12
33,19,32,10,34,15
43,19,14,17,13,16
2,27,39,25,20,12
36,44,25,40,18,9
45,19,25,5,8,19
28,33,35,27,21,4
19,24,29,17,35,9
13,19,5,18,37,3
2,41,27,12,36,6
30,34,19,43,18,19
6,27,14,3,12,3
12,19,18,25,22,13
32,10,9,12,20,1
20,43,29,41,44,13
38,4,18,16,24,1
29,36,7,3,25,16
27,21,34,32,41,8
34,40,26,15,36,9
42,28,41,26,15,7
19,34,10,24,45,20
31,26,19,14,44,3
37,1,5,23,20,2
40,13,14,37,5,13
24,32,6,2,4,14
26,22,37,25,29,9
15,31,28,10,9,9
24,18,25,28,39,4
22,40,17,8,36,1
37,24,13,23,28,11
24,17,15,14,9,18
17,37,20,36,2,10
2,32,22,13,15,17
4,37,3,20,27,15
26,1,34,35,15,7
25,41,18,45,3,12
37,20,13,36,21,16
30,13,1,12,38,5
35,5,9,14,33,12
32,18,37,24,22,11
7,6,16,45,35,15
27,39,30,18,22,3
40,23,2,17,29,12
23,34,20,41,18,3
38,36,42,11,10,4
1,42,41,28,37,17
24,20,23,35,38,17
15,36,23,2,37,14
34,38,1,29,27,16
1,9,21,11,20,16
16,2,22,32,29,7
24,26,33,5,7,1
25,1,28,19,43,16
3,40,4,38,11,13
11,35,36,16,7,4
23,44,5,1,33,5
26,10,42,4,1,13
18,9,20,29,37,9
4,18,2,16,41,6
26,16,11,15,29,16
41,28,5,10,27,9
1,37,12,38,30,9
1,11,16,7,33,18
44,8,7,35,39,17
26,29,8,7,17,16
17,22,12,7,36,19
12,45,3,34,40,20
15,41,10,6,40,8
45,14,9,42,23,16
20,44,36,41,8,1
36,7,31,13,23,20
8,36,1,15,42,7
40,27,11,24,33,10
14,39,31,15,42,5
21,42,5,9,20,8
45,39,18,44,41,18
1,37,17,35,2,9
34,4,36,20,16,11
18,31,10,42,11,4
39,10,12,45,3,5
27,28,39,45,9,16
23,27,19,13,12,10
19,29,17,35,16,15
29,32,36,13,5,5
27,2,32,41,1,11
8,1,15,14,44,7
3,16,31,10,12,14
41,25,35,26,27,4
12,25,27,44,1,10
29,28,3,26,2,14
45,23,6,29,13,15
14,40,12,20,3,16
45,29,41,24,40,18
14,11,35,19,25,13
41,34,13,43,7,19
9,43,3,4,16,4
27,17,25,7,23,14
31,32,14,18,26,19
30,18,1,27,41,11
11,24,22,30,36,19
17,25,36,22,42,19
43,14,19,11,5,3
36,20,21,2,23,1
32,11,36,26,14,13
39,16,31,18,17,17
11,23,38,7,18,2
26,21,40,15,31,13
44,39,14,19,29,5
32,39,43,31,28,17
43,14,25,19,39,15
21,39,41,17,23,7
3,36,13,42,45,5
21,3,16,23,28,10
14,19,17,33,16,7
14,39,5,9,23,1
14,29,39,3,45,14
16,31,41,32,26,14
2,34,41,32,15,13
13,1,9,19,5,12
38,21,33,25,35,5
22,13,29,25,9,8
1,9,20,44,5,8
7,13,28,29,39,8
32,37,23,44,24,2
44,34,40,41,25,8
23,35,40,15,10,14
39,16,27,17,19,4
26,35,25,12,44,12
19,25,23,14,42,2
4,13,39,19,15,17
15,45,31,19,44,7
41,38,16,1,20,19
19,12,37,27,17,18
15,18,29,12,39,14
43,38,14,19,23,19
27,14,31,30,34,12
18,8,28,21,36,1
13,34,38,17,4,12
20,23,30,19,41,8
40,35,24,21,22,3
15,3,38,32,19,20
31,11,22,2,28,16
32,6,19,30,27,4
3,40,15,19,45,18
7,14,31,44,18,14
31,18,42,30,2,17
5,37,42,11,6,7
18,6,28,23,35,5
10,31,11,44,36,8
24,6,23,2,42,14
32,18,12,5,20,2
